geoid,timestep,boro_code,c_lat,c_lon,crashes,injury_count_t1,crashes_t1,prob_ped_injured_t1,injury_roll3,injury_roll5
1_5900,2013,1.0,40.731,-73.995,57.0,0.9999999999999996,19.0,0.0526315789473684,0.9999999999999996,0.9999999999999996
1_600,2013,1.0,40.712,-73.989,70.0,5.999999999999997,46.0,0.1304347826086956,5.999999999999997,5.999999999999997
1_6000,2013,1.0,40.735,-73.977,109.0,0.9999999999999999,33.0,0.0303030303030303,0.9999999999999999,0.9999999999999999
1_6100,2013,1.0,40.734,-73.992,199.0,7.000000000000001,100.0,0.07,7.000000000000001,7.000000000000001
1_6200,2013,1.0,40.739,-73.974,137.0,9.0,60.0,0.15,9.0,9.0
1_6300,2013,1.0,40.734,-73.997,227.0,5.999999999999993,113.0,0.0530973451327433,5.999999999999993,5.999999999999993
1_6400,2013,1.0,40.737,-73.981,220.0,8.0,100.0,0.08,8.0,8.0
1_6500,2013,1.0,40.73,-74.0,147.0,0.0,80.0,0.0,0.0,0.0
1_6600,2013,1.0,40.74,-73.979,173.0,6.9999999999999964,98.0,0.0714285714285714,6.9999999999999964,6.9999999999999964
1_6700,2013,1.0,40.73,-74.004,176.0,4.999999999999993,83.0,0.0602409638554216,4.999999999999993,4.999999999999993
1_6800,2013,1.0,40.74,-73.984,305.0,13.0,125.0,0.104,13.0,13.0
1_6900,2013,1.0,40.73,-74.01,133.0,0.9999999999999953,63.0,0.0158730158730158,0.9999999999999953,0.9999999999999953
1_700,2013,1.0,40.705,-74.008,119.0,4.999999999999996,54.0,0.0925925925925925,4.999999999999996,4.999999999999996
1_7000,2013,1.0,40.743,-73.977,172.0,6.999999999999993,90.0,0.0777777777777777,6.999999999999993,6.999999999999993
1_7100,2013,1.0,40.735,-74.0,153.0,5.999999999999996,68.0,0.088235294117647,5.999999999999996,5.999999999999996
1_7200,2013,1.0,40.745,-73.981,332.0,8.999999999999988,167.0,0.0538922155688622,8.999999999999988,8.999999999999988
1_7300,2013,1.0,40.734,-74.004,164.0,4.999999999999998,69.0,0.072463768115942,4.999999999999998,4.999999999999998
1_7400,2013,1.0,40.746,-73.984,215.0,7.0,116.0,0.0603448275862069,7.0,7.0
1_7500,2013,1.0,40.734,-74.009,70.0,3.0,31.0,0.0967741935483871,3.0,3.0
1_7600,2013,1.0,40.748,-73.987,225.0,10.0,118.0,0.0847457627118644,10.0,10.0
1_7700,2013,1.0,40.738,-74.003,109.0,1.0,50.0,0.02,1.0,1.0
1_7800,2013,1.0,40.746,-73.975,510.0,14.999999999999982,233.0,0.0643776824034334,14.999999999999982,14.999999999999982
1_7900,2013,1.0,40.739,-74.008,148.0,2.9999999999999947,102.0,0.0294117647058823,2.9999999999999947,2.9999999999999947
1_800,2013,1.0,40.712,-73.995,196.0,9.999999999999996,92.0,0.108695652173913,9.999999999999996,9.999999999999996
1_8000,2013,1.0,40.749,-73.978,336.0,7.999999999999989,167.0,0.0479041916167664,7.999999999999989,7.999999999999989
1_8100,2013,1.0,40.74,-73.999,133.0,5.999999999999997,76.0,0.0789473684210526,5.999999999999997,5.999999999999997
1_8200,2013,1.0,40.751,-73.981,366.0,7.999999999999987,174.0,0.0459770114942528,7.999999999999987,7.999999999999987
1_8300,2013,1.0,40.742,-74.004,257.0,6.9999999999999885,131.0,0.0534351145038167,6.9999999999999885,6.9999999999999885
1_8400,2013,1.0,40.752,-73.984,232.0,6.999999999999994,96.0,0.0729166666666666,6.999999999999994,6.999999999999994
1_8601,2013,1.0,40.746,-73.971,49.0,0.0,30.0,0.0,0.0,0.0
1_8603,2013,1.0,40.754,-73.964,64.0,7.0,28.0,0.25,7.0,7.0
1_8700,2013,1.0,40.742,-73.997,203.0,5.999999999999997,109.0,0.055045871559633,5.999999999999997,5.999999999999997
1_8800,2013,1.0,40.749,-73.972,342.0,14.999999999999993,174.0,0.0862068965517241,14.999999999999993,14.999999999999993
1_8900,2013,1.0,40.745,-74.003,64.0,0.9999999999999976,35.0,0.0285714285714285,0.9999999999999976,0.9999999999999976
1_900,2013,1.0,40.702,-74.01,182.0,3.9999999999999964,95.0,0.0421052631578947,3.9999999999999964,3.9999999999999964
1_9000,2013,1.0,40.753,-73.97,246.0,3.999999999999991,113.0,0.0353982300884955,3.999999999999991,3.999999999999991
1_9100,2013,1.0,40.745,-73.995,206.0,2.9999999999999996,99.0,0.0303030303030303,2.9999999999999996,2.9999999999999996
1_9200,2013,1.0,40.754,-73.975,202.0,4.999999999999992,116.0,0.043103448275862,4.999999999999992,4.999999999999992
1_9300,2013,1.0,40.747,-74.001,163.0,1.9999999999999976,79.0,0.0253164556962025,1.9999999999999976,1.9999999999999976
1_9400,2013,1.0,40.755,-73.978,310.0,8.999999999999998,139.0,0.0647482014388489,8.999999999999998,8.999999999999998
1_9500,2013,1.0,40.747,-73.993,260.0,8.99999999999999,122.0,0.0737704918032786,8.99999999999999,8.99999999999999
1_9600,2013,1.0,40.756,-73.981,343.0,11.999999999999988,148.0,0.081081081081081,11.999999999999988,11.999999999999988
1_9700,2013,1.0,40.75,-73.999,159.0,4.999999999999998,70.0,0.0714285714285714,4.999999999999998,4.999999999999998
1_9800,2013,1.0,40.756,-73.968,259.0,9.999999999999996,133.0,0.075187969924812,9.999999999999996,9.999999999999996
1_9900,2013,1.0,40.752,-74.005,798.0,11.999999999999979,380.0,0.031578947368421,11.999999999999979,11.999999999999979
2_11000,2013,2.0,40.817,-73.833,15.0,0.0,5.0,0.0,0.0,0.0
2_11502,2013,2.0,40.82,-73.886,82.0,0.9999999999999997,46.0,0.0217391304347826,0.9999999999999997,0.9999999999999997
2_11700,2013,2.0,40.811,-73.877,80.0,1.0,40.0,0.025,1.0,1.0
2_11800,2013,2.0,40.813,-73.804,15.0,0.9999999999999997,13.0,0.0769230769230769,0.9999999999999997,0.9999999999999997
2_11900,2013,2.0,40.823,-73.89,54.0,1.9999999999999993,21.0,0.0952380952380952,1.9999999999999993,1.9999999999999993
2_12101,2013,2.0,40.828,-73.889,35.0,0.0,11.0,0.0,0.0,0.0
2_12102,2013,2.0,40.826,-73.888,2.0,0.0,4.0,0.0,0.0,0.0
2_12300,2013,2.0,40.829,-73.887,67.0,3.9999999999999996,37.0,0.1081081081081081,3.9999999999999996,3.9999999999999996
2_12500,2013,2.0,40.829,-73.894,70.0,4.999999999999999,33.0,0.1515151515151515,4.999999999999999,4.999999999999999
2_12701,2013,2.0,40.826,-73.892,44.0,2.9999999999999996,17.0,0.1764705882352941,2.9999999999999996,2.9999999999999996
2_12901,2013,2.0,40.823,-73.899,32.0,1.9999999999999993,13.0,0.1538461538461538,1.9999999999999993,1.9999999999999993
2_13000,2013,2.0,40.819,-73.815,6.0,0.9999999999999996,6.0,0.1666666666666666,0.9999999999999996,0.9999999999999996
2_13100,2013,2.0,40.826,-73.898,30.0,0.9999999999999996,12.0,0.0833333333333333,0.9999999999999996,0.9999999999999996
2_13200,2013,2.0,40.816,-73.821,56.0,0.9999999999999997,21.0,0.0476190476190476,0.9999999999999997,0.9999999999999997
2_13300,2013,2.0,40.823,-73.903,45.0,6.0,22.0,0.2727272727272727,6.0,6.0
2_13500,2013,2.0,40.827,-73.902,23.0,0.9999999999999984,24.0,0.0416666666666666,0.9999999999999984,0.9999999999999984
2_13800,2013,2.0,40.822,-73.81,19.0,0.9999999999999997,13.0,0.0769230769230769,0.9999999999999997,0.9999999999999997
2_14100,2013,2.0,40.824,-73.912,86.0,3.0,32.0,0.09375,3.0,3.0
2_14300,2013,2.0,40.828,-73.912,23.0,0.0,7.0,0.0,0.0,0.0
2_14400,2013,2.0,40.821,-73.823,23.0,0.0,10.0,0.0,0.0,0.0
2_14500,2013,2.0,40.832,-73.907,81.0,3.0,31.0,0.0967741935483871,3.0,3.0
2_14701,2013,2.0,40.834,-73.905,40.0,3.9999999999999987,21.0,0.1904761904761904,3.9999999999999987,3.9999999999999987
2_14702,2013,2.0,40.837,-73.904,31.0,0.0,7.0,0.0,0.0,0.0
2_14900,2013,2.0,40.833,-73.901,27.0,1.0,16.0,0.0625,1.0,1.0
2_15100,2013,2.0,40.831,-73.898,61.0,2.0,25.0,0.08,2.0,2.0
2_15200,2013,2.0,40.826,-73.825,73.0,6.9999999999999964,49.0,0.1428571428571428,6.9999999999999964,6.9999999999999964
2_15300,2013,2.0,40.833,-73.894,53.0,0.9999999999999983,29.0,0.0344827586206896,0.9999999999999983,0.9999999999999983
2_15500,2013,2.0,40.836,-73.89,47.0,2.999999999999998,29.0,0.1034482758620689,2.999999999999998,2.999999999999998
2_15700,2013,2.0,40.833,-73.886,51.0,0.0,26.0,0.0,0.0,0.0
2_15800,2013,2.0,40.825,-73.819,22.0,1.0,5.0,0.2,1.0,1.0
2_15900,2013,2.0,40.822,-73.894,101.0,4.999999999999996,54.0,0.0925925925925925,4.999999999999996,4.999999999999996
2_1600,2013,2.0,40.819,-73.858,64.0,2.0,25.0,0.08,2.0,2.0
2_16000,2013,2.0,40.831,-73.818,32.0,1.0,8.0,0.125,1.0,1.0
2_16100,2013,2.0,40.837,-73.885,94.0,1.9999999999999991,24.0,0.0833333333333333,1.9999999999999991,1.9999999999999991
2_16200,2013,2.0,40.829,-73.822,19.0,0.0,9.0,0.0,0.0,0.0
2_16300,2013,2.0,40.839,-73.895,63.0,0.9999999999999999,33.0,0.0303030303030303,0.9999999999999999,0.9999999999999999
2_16400,2013,2.0,40.832,-73.825,57.0,2.9999999999999987,28.0,0.1071428571428571,2.9999999999999987,2.9999999999999987
2_16500,2013,2.0,40.843,-73.9,30.0,0.0,26.0,0.0,0.0,0.0
2_16600,2013,2.0,40.83,-73.83,59.0,0.0,25.0,0.0,0.0,0.0
2_16700,2013,2.0,40.84,-73.902,69.0,1.0,32.0,0.03125,1.0,1.0
2_16900,2013,2.0,40.838,-73.903,50.0,2.0,25.0,0.08,2.0,2.0
2_17100,2013,2.0,40.84,-73.907,10.0,0.0,1.0,0.0,0.0,0.0
2_17300,2013,2.0,40.826,-73.917,73.0,7.0,40.0,0.175,7.0,7.0
2_17500,2013,2.0,40.831,-73.914,52.0,2.9999999999999987,21.0,0.1428571428571428,2.9999999999999987,2.9999999999999987
2_17701,2013,2.0,40.833,-73.911,51.0,6.0,40.0,0.15,6.0,6.0
2_17702,2013,2.0,40.836,-73.91,17.0,0.0,7.0,0.0,0.0,0.0
2_17901,2013,2.0,40.835,-73.915,55.0,1.9999999999999993,21.0,0.0952380952380952,1.9999999999999993,1.9999999999999993
2_17902,2013,2.0,40.837,-73.913,18.0,1.0,4.0,0.25,1.0,1.0
2_18101,2013,2.0,40.832,-73.916,26.0,2.9999999999999987,14.0,0.2142857142857142,2.9999999999999987,2.9999999999999987
2_18102,2013,2.0,40.832,-73.918,53.0,4.999999999999997,27.0,0.1851851851851851,4.999999999999997,4.999999999999997
2_18302,2013,2.0,40.828,-73.919,23.0,2.9999999999999987,18.0,0.1666666666666666,2.9999999999999987,2.9999999999999987
2_18400,2013,2.0,40.837,-73.829,45.0,0.9999999999999984,24.0,0.0416666666666666,0.9999999999999984,0.9999999999999984
2_18500,2013,2.0,40.827,-73.907,131.0,2.999999999999999,63.0,0.0476190476190476,2.999999999999999,2.999999999999999
2_18900,2013,2.0,40.832,-73.93,80.0,1.999999999999998,41.0,0.048780487804878,1.999999999999998,1.999999999999998
2_1900,2013,2.0,40.803,-73.915,320.0,2.9999999999999862,145.0,0.0206896551724137,2.9999999999999862,2.9999999999999862
2_19300,2013,2.0,40.836,-73.929,41.0,3.9999999999999996,22.0,0.1818181818181818,3.9999999999999996,3.9999999999999996
2_19400,2013,2.0,40.834,-73.836,110.0,0.9999999999999989,45.0,0.0222222222222222,0.9999999999999989,0.9999999999999989
2_19500,2013,2.0,40.83,-73.923,118.0,7.999999999999998,62.0,0.1290322580645161,7.999999999999998,7.999999999999998
2_19700,2013,2.0,40.835,-73.92,99.0,6.0,50.0,0.12,6.0,6.0
2_19900,2013,2.0,40.837,-73.925,38.0,4.999999999999998,31.0,0.1612903225806451,4.999999999999998,4.999999999999998
2_200,2013,2.0,40.811,-73.859,21.0,0.0,9.0,0.0,0.0,0.0
2_2000,2013,2.0,40.818,-73.866,53.0,1.9999999999999998,22.0,0.0909090909090909,1.9999999999999998,1.9999999999999998
2_20000,2013,2.0,40.843,-73.846,187.0,12.999999999999998,111.0,0.1171171171171171,12.999999999999998,12.999999999999998
2_20100,2013,2.0,40.842,-73.927,71.0,4.0,32.0,0.125,4.0,4.0
2_20200,2013,2.0,40.838,-73.848,44.0,0.9999999999999996,19.0,0.0526315789473684,0.9999999999999996,0.9999999999999996
2_20400,2013,2.0,40.841,-73.851,50.0,0.9999999999999996,14.0,0.0714285714285714,0.9999999999999996,0.9999999999999996
2_20501,2013,2.0,40.847,-73.924,35.0,1.9999999999999998,17.0,0.1176470588235294,1.9999999999999998,1.9999999999999998
2_20601,2013,2.0,40.837,-73.851,36.0,0.9999999999999997,23.0,0.0434782608695652,0.9999999999999997,0.9999999999999997
2_20900,2013,2.0,40.843,-73.915,89.0,0.9999999999999989,49.0,0.0204081632653061,0.9999999999999989,0.9999999999999989
2_21001,2013,2.0,40.841,-73.858,37.0,0.0,21.0,0.0,0.0,0.0
2_21002,2013,2.0,40.838,-73.857,18.0,0.0,7.0,0.0,0.0,0.0
2_21100,2013,2.0,40.84,-73.924,72.0,4.999999999999998,46.0,0.108695652173913,4.999999999999998,4.999999999999998
2_21200,2013,2.0,40.836,-73.859,14.0,3.0,12.0,0.25,3.0,3.0
2_21301,2013,2.0,40.846,-73.92,9.0,0.0,2.0,0.0,0.0,0.0
2_21302,2013,2.0,40.843,-73.92,19.0,1.9999999999999993,21.0,0.0952380952380952,1.9999999999999993,1.9999999999999993
2_21501,2013,2.0,40.849,-73.918,17.0,2.0,8.0,0.25,2.0,2.0
2_21502,2013,2.0,40.848,-73.917,57.0,5.999999999999997,36.0,0.1666666666666666,5.999999999999997,5.999999999999997
2_21601,2013,2.0,40.838,-73.865,63.0,1.999999999999998,41.0,0.048780487804878,1.999999999999998,1.999999999999998
2_21602,2013,2.0,40.837,-73.862,109.0,4.999999999999998,44.0,0.1136363636363636,4.999999999999998,4.999999999999998
2_21700,2013,2.0,40.848,-73.913,64.0,5.0,32.0,0.15625,5.0,5.0
2_21800,2013,2.0,40.837,-73.87,52.0,0.9999999999999984,24.0,0.0416666666666666,0.9999999999999984,0.9999999999999984
2_21900,2013,2.0,40.84,-73.92,62.0,4.999999999999998,28.0,0.1785714285714285,4.999999999999998,4.999999999999998
2_22000,2013,2.0,40.843,-73.873,90.0,2.999999999999995,52.0,0.0576923076923076,2.999999999999995,2.999999999999995
2_22101,2013,2.0,40.838,-73.918,25.0,1.0,10.0,0.1,1.0,1.0
2_22102,2013,2.0,40.838,-73.916,25.0,0.9999999999999996,14.0,0.0714285714285714,0.9999999999999996,0.9999999999999996
2_22200,2013,2.0,40.836,-73.855,73.0,0.9999999999999982,34.0,0.0294117647058823,0.9999999999999982,0.9999999999999982
2_22300,2013,2.0,40.841,-73.915,75.0,5.999999999999997,38.0,0.1578947368421052,5.999999999999997,5.999999999999997
2_22401,2013,2.0,40.855,-73.869,67.0,3.0,30.0,0.1,3.0,3.0
2_22403,2013,2.0,40.856,-73.865,14.0,0.0,4.0,0.0,0.0,0.0
2_22404,2013,2.0,40.853,-73.866,40.0,2.0,20.0,0.1,2.0,2.0
2_22500,2013,2.0,40.84,-73.911,32.0,3.9999999999999987,23.0,0.1739130434782608,3.9999999999999987,3.9999999999999987
2_22701,2013,2.0,40.847,-73.911,59.0,2.9999999999999987,19.0,0.1578947368421052,2.9999999999999987,2.9999999999999987
2_22702,2013,2.0,40.845,-73.913,79.0,0.0,35.0,0.0,0.0,0.0
2_22703,2013,2.0,40.844,-73.91,11.0,0.0,2.0,0.0,0.0,0.0
2_22800,2013,2.0,40.853,-73.864,23.0,0.9999999999999999,11.0,0.0909090909090909,0.9999999999999999,0.9999999999999999
2_22901,2013,2.0,40.846,-73.907,57.0,0.9999999999999988,22.0,0.0454545454545454,0.9999999999999988,0.9999999999999988
2_22902,2013,2.0,40.844,-73.907,32.0,0.9999999999999997,13.0,0.0769230769230769,0.9999999999999997,0.9999999999999997
2_2300,2013,2.0,40.809,-73.926,28.0,3.9999999999999987,23.0,0.1739130434782608,3.9999999999999987,3.9999999999999987
2_23000,2013,2.0,40.849,-73.866,31.0,1.9999999999999998,17.0,0.1176470588235294,1.9999999999999998,1.9999999999999998
2_23100,2013,2.0,40.846,-73.902,72.0,0.0,25.0,0.0,0.0,0.0
2_23200,2013,2.0,40.847,-73.863,22.0,0.0,7.0,0.0,0.0,0.0
2_23301,2013,2.0,40.85,-73.909,51.0,6.0,32.0,0.1875,6.0,6.0
2_23302,2013,2.0,40.848,-73.905,52.0,0.9999999999999996,19.0,0.0526315789473684,0.9999999999999996,0.9999999999999996
2_23501,2013,2.0,40.852,-73.905,34.0,0.0,6.0,0.0,0.0,0.0
2_23502,2013,2.0,40.851,-73.904,19.0,2.0,6.0,0.3333333333333333,2.0,2.0
2_23600,2013,2.0,40.845,-73.867,17.0,2.0,16.0,0.125,2.0,2.0
2_23702,2013,2.0,40.861,-73.897,68.0,3.999999999999998,39.0,0.1025641025641025,3.999999999999998,3.999999999999998
2_23703,2013,2.0,40.86,-73.9,49.0,3.9999999999999987,23.0,0.1739130434782608,3.9999999999999987,3.9999999999999987
2_23704,2013,2.0,40.856,-73.902,31.0,0.9999999999999996,12.0,0.0833333333333333,0.9999999999999996,0.9999999999999996
2_23800,2013,2.0,40.844,-73.861,87.0,1.9999999999999967,39.0,0.0512820512820512,1.9999999999999967,1.9999999999999967
2_23900,2013,2.0,40.859,-73.903,85.0,6.0,40.0,0.15,6.0,6.0
2_2400,2013,2.0,40.816,-73.871,12.0,0.0,8.0,0.0,0.0,0.0
2_24000,2013,2.0,40.842,-73.869,55.0,1.9999999999999978,30.0,0.0666666666666666,1.9999999999999978,1.9999999999999978
2_24100,2013,2.0,40.853,-73.906,97.0,9.999999999999998,41.0,0.2439024390243902,9.999999999999998,9.999999999999998
2_24300,2013,2.0,40.852,-73.912,21.0,1.9999999999999998,17.0,0.1176470588235294,1.9999999999999998,1.9999999999999998
2_24400,2013,2.0,40.846,-73.858,38.0,0.9999999999999989,18.0,0.0555555555555555,0.9999999999999989,0.9999999999999989
2_24501,2013,2.0,40.853,-73.915,23.0,1.9999999999999998,11.0,0.1818181818181818,1.9999999999999998,1.9999999999999998
2_24502,2013,2.0,40.855,-73.914,22.0,0.0,5.0,0.0,0.0,0.0
2_24600,2013,2.0,40.852,-73.861,22.0,0.0,13.0,0.0,0.0,0.0
2_24700,2013,2.0,40.855,-73.918,24.0,0.0,8.0,0.0,0.0,0.0
2_24800,2013,2.0,40.855,-73.858,34.0,3.9999999999999996,22.0,0.1818181818181818,3.9999999999999996,3.9999999999999996
2_2500,2013,2.0,40.807,-73.921,31.0,0.0,10.0,0.0,0.0,0.0
2_25000,2013,2.0,40.852,-73.856,40.0,0.0,21.0,0.0,0.0,0.0
2_25100,2013,2.0,40.857,-73.908,94.0,0.9999999999999989,30.0,0.0333333333333333,0.9999999999999989,0.9999999999999989
2_25200,2013,2.0,40.847,-73.855,40.0,0.0,15.0,0.0,0.0,0.0
2_25300,2013,2.0,40.861,-73.905,30.0,2.0,25.0,0.08,2.0,2.0
2_25400,2013,2.0,40.848,-73.852,16.0,0.9999999999999999,11.0,0.0909090909090909,0.9999999999999999,0.9999999999999999
2_25500,2013,2.0,40.861,-73.909,30.0,0.9999999999999996,12.0,0.0833333333333333,0.9999999999999996,0.9999999999999996
2_25600,2013,2.0,40.844,-73.85,39.0,2.0,25.0,0.08,2.0,2.0
2_25700,2013,2.0,40.86,-73.914,38.0,0.9999999999999996,14.0,0.0714285714285714,0.9999999999999996,0.9999999999999996
2_26100,2013,2.0,40.867,-73.906,17.0,1.0,9.0,0.1111111111111111,1.0,1.0
2_26300,2013,2.0,40.865,-73.904,151.0,4.9999999999999964,63.0,0.0793650793650793,4.9999999999999964,4.9999999999999964
2_26400,2013,2.0,40.842,-73.832,82.0,4.999999999999999,51.0,0.0980392156862745,4.999999999999999,4.999999999999999
2_26500,2013,2.0,40.866,-73.9,162.0,7.0,74.0,0.0945945945945946,7.0,7.0
2_26601,2013,2.0,40.847,-73.834,26.0,0.9999999999999996,19.0,0.0526315789473684,0.9999999999999996,0.9999999999999996
2_26602,2013,2.0,40.846,-73.831,72.0,1.9999999999999991,38.0,0.0526315789473684,1.9999999999999991,1.9999999999999991
2_26701,2013,2.0,40.869,-73.901,46.0,2.0,16.0,0.125,2.0,2.0
2_26702,2013,2.0,40.872,-73.9,51.0,0.9999999999999996,19.0,0.0526315789473684,0.9999999999999996,0.9999999999999996
2_26900,2013,2.0,40.868,-73.909,158.0,1.9999999999999956,89.0,0.0224719101123595,1.9999999999999956,1.9999999999999956
2_2701,2013,2.0,40.805,-73.916,22.0,2.0,5.0,0.4,2.0,2.0
2_2702,2013,2.0,40.806,-73.914,74.0,2.9999999999999996,43.0,0.0697674418604651,2.9999999999999996,2.9999999999999996
2_27300,2013,2.0,40.874,-73.903,90.0,2.9999999999999987,46.0,0.0652173913043478,2.9999999999999987,2.9999999999999987
2_27401,2013,2.0,40.84,-73.823,36.0,0.0,12.0,0.0,0.0,0.0
2_27402,2013,2.0,40.843,-73.817,21.0,0.0,10.0,0.0,0.0,0.0
2_27600,2013,2.0,40.855,-73.822,45.0,0.0,25.0,0.0,0.0,0.0
2_27700,2013,2.0,40.878,-73.901,51.0,3.0,24.0,0.125,3.0,3.0
2_27900,2013,2.0,40.883,-73.897,59.0,2.0,25.0,0.08,2.0,2.0
2_2800,2013,2.0,40.822,-73.878,50.0,1.9999999999999993,23.0,0.0869565217391304,1.9999999999999993,1.9999999999999993
2_28100,2013,2.0,40.884,-73.891,42.0,0.0,21.0,0.0,0.0,0.0
2_28300,2013,2.0,40.881,-73.903,60.0,0.9999999999999983,29.0,0.0344827586206896,0.9999999999999983,0.9999999999999983
2_28400,2013,2.0,40.85,-73.839,60.0,0.9999999999999984,24.0,0.0416666666666666,0.9999999999999984,0.9999999999999984
2_28500,2013,2.0,40.886,-73.903,65.0,1.999999999999998,37.0,0.054054054054054,1.999999999999998,1.999999999999998
2_28600,2013,2.0,40.849,-73.848,59.0,2.999999999999998,29.0,0.1034482758620689,2.999999999999998,2.999999999999998
2_28700,2013,2.0,40.883,-73.905,58.0,0.9999999999999983,29.0,0.0344827586206896,0.9999999999999983,0.9999999999999983
2_28800,2013,2.0,40.854,-73.851,66.0,1.9999999999999978,36.0,0.0555555555555555,1.9999999999999978,1.9999999999999978
2_28900,2013,2.0,40.88,-73.907,133.0,7.0,63.0,0.1111111111111111,7.0,7.0
2_29302,2013,2.0,40.879,-73.916,34.0,0.9999999999999996,12.0,0.0833333333333333,0.9999999999999996,0.9999999999999996
2_29500,2013,2.0,40.885,-73.909,33.0,0.0,15.0,0.0,0.0,0.0
2_29600,2013,2.0,40.855,-73.845,56.0,0.0,13.0,0.0,0.0,0.0
2_29700,2013,2.0,40.885,-73.912,49.0,0.0,16.0,0.0,0.0,0.0
2_30000,2013,2.0,40.852,-73.831,57.0,1.9999999999999998,34.0,0.0588235294117647,1.9999999999999998,1.9999999999999998
2_30100,2013,2.0,40.883,-73.918,10.0,0.0,7.0,0.0,0.0,0.0
2_30200,2013,2.0,40.864,-73.822,17.0,0.0,12.0,0.0,0.0,0.0
2_30701,2013,2.0,40.893,-73.911,9.0,1.0,9.0,0.1111111111111111,1.0,1.0
2_30900,2013,2.0,40.897,-73.914,14.0,2.0,10.0,0.2,2.0,2.0
2_3100,2013,2.0,40.81,-73.906,26.0,0.9999999999999996,6.0,0.1666666666666666,0.9999999999999996,0.9999999999999996
2_31000,2013,2.0,40.861,-73.836,44.0,0.0,21.0,0.0,0.0,0.0
2_31200,2013,2.0,40.862,-73.842,54.0,4.999999999999997,38.0,0.131578947368421,4.999999999999997,4.999999999999997
2_31400,2013,2.0,40.862,-73.846,40.0,0.0,18.0,0.0,0.0,0.0
2_31600,2013,2.0,40.862,-73.849,24.0,0.9999999999999996,7.0,0.1428571428571428,0.9999999999999996,0.9999999999999996
2_31800,2013,2.0,40.862,-73.852,10.0,0.0,9.0,0.0,0.0,0.0
2_31900,2013,2.0,40.913,-73.907,6.0,0.0,4.0,0.0,0.0,0.0
2_32300,2013,2.0,40.905,-73.908,26.0,0.0,11.0,0.0,0.0,0.0
2_32400,2013,2.0,40.861,-73.86,25.0,2.0,10.0,0.2,2.0,2.0
2_32600,2013,2.0,40.862,-73.855,54.0,0.9999999999999984,24.0,0.0416666666666666,0.9999999999999984,0.9999999999999984
2_32800,2013,2.0,40.862,-73.863,51.0,0.9999999999999997,21.0,0.0476190476190476,0.9999999999999997,0.9999999999999997
2_3300,2013,2.0,40.808,-73.912,27.0,0.9999999999999996,14.0,0.0714285714285714,0.9999999999999996,0.9999999999999996
2_33000,2013,2.0,40.862,-73.866,138.0,4.999999999999995,62.0,0.0806451612903225,4.999999999999995,4.999999999999995
2_33201,2013,2.0,40.859,-73.869,36.0,0.9999999999999997,13.0,0.0769230769230769,0.9999999999999997,0.9999999999999997
2_33202,2013,2.0,40.863,-73.869,73.0,1.9999999999999993,26.0,0.0769230769230769,1.9999999999999993,1.9999999999999993
2_33400,2013,2.0,40.858,-73.875,159.0,0.9999999999999966,66.0,0.0151515151515151,0.9999999999999966,0.9999999999999966
2_33500,2013,2.0,40.894,-73.905,15.0,1.0,9.0,0.1111111111111111,1.0,1.0
2_33600,2013,2.0,40.868,-73.869,37.0,0.9999999999999996,7.0,0.1428571428571428,0.9999999999999996,0.9999999999999996
2_33700,2013,2.0,40.906,-73.903,74.0,3.9999999999999996,44.0,0.0909090909090909,3.9999999999999996,3.9999999999999996
